，	S
1	B
9	M
8	M
1	M
年	E
1	B
月	E
2	B
9	M
日	E
出	B
生	E
，	S
住	S
四	B
川	M
省	E
崇	B
州	M
市	E
。	S

原	B
告	E
曹	B
绍	M
建	E
诉	S
被	B
告	E
吴	B
焱	E
、	S
王	B
娟	E
民	B
间	E
借	B
贷	E
纠	B
纷	E
一	B
案	E
中	S
，	S
曹	B
绍	M
建	E
于	S
2	B
0	M
1	M
5	M
年	E
1	B
2	M
月	E
2	B
日	E
向	S
本	B
院	E
递	B
交	E
了	S
撤	B
诉	E
申	B
请	E
。	S

本	B
院	E
认	B
为	E
，	S
原	B
告	E
的	S
撤	B
诉	E
申	B
请	E
符	B
合	E
法	B
律	E
规	B
定	E
，	S
应	S
予	S
许	B
可	E
。	S
依	B
照	E
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
民	B
事	E
诉	B
讼	M
法	E
》	S
第	B
一	M
百	M
四	M
十	M
五	E
条	S
第	B
一	E
款	S
的	S
规	B
定	E
，	S
裁	B
定	E
如	B
下	E
：	S

准	B
许	E
原	B
告	E
曹	B
绍	M
建	E
撤	B
回	E
起	B
诉	E
。	S

审	B
判	M
员	E
阳	B
宇	M
航	E

二	B
〇	M
一	M
五	M
年	E
十	B
二	M
月	E
二	B
日	E

书	B
记	M
员	E
胡	B
晋	M
尧	E
，	S

成	B
都	E
高	B
新	E
技	B
术	E
产	B
业	E
开	B
发	M
区	E
人	B
民	E
法	B
院	E

民	B
事	E
裁	B
定	M
书	E

（	S
2	B
0	M
1	M
5	E
）	S
高	B
新	E
民	B
初	E
字	S
第	B
2	M
2	M
0	M
4	E
号	S

原	B
告	E
曹	B
小	M
娟	E
，	S
女	S
，	S
1	B
9	M
8	M
0	M
年	E
5	B
月	E
1	B
9	M
日	E
出	B
生	E
，	S
住	S
成	B
都	M
市	E
高	B
新	M
区	E
。	S

委	B
托	E
代	B
理	M
人	E
严	B
荣	E
，	S
四	B
川	E
汇	B
韬	E
律	B
师	E
事	B
务	M
所	E
律	B
师	E
。	S
特	B
别	E
授	B
权	E
代	B
理	M
人	E
。	S

被	B
告	E
殷	B
惠	M
群	E
，	S
女	S
，	S
汉	B
族	E
，	S
1	B
9	M
7	M
0	M
年	E
6	B
月	E
2	B
7	M
日	E
出	B
生	E
，	S
住	S
成	B
都	M
市	E
锦	B
江	M
区	E
。	S

被	B
告	E
李	B
振	M
凯	E
，	S
男	S
，	S
汉	B
族	E
，	S
1	B
9	M
6	M
9	M
年	E
5	B
月	E
3	B
日	E
出	B
生	E
，	S
住	S
四	B
川	M
省	E
广	B
汉	M
市	E
。	S

本	B
院	E
在	S
审	B
理	E
原	B
告	E
曹	B
小	M
娟	E
诉	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
民	B
间	E
借	B
贷	E
纠	B
纷	E
一	B
案	E
中	S
，	S
原	B
告	E
于	S
2	B
0	M
1	M
5	M
年	E
9	B
月	E
1	B
6	M
日	E
向	S
本	B
院	E
提	B
出	E
撤	B
诉	E
申	B
请	E
，	S
要	B
求	E
撤	B
回	E
对	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
的	S
起	B
诉	E
。	S

本	B
院	E
认	B
为	E
，	S
原	B
告	E
曹	B
小	M
娟	E
申	B
请	E
撤	B
诉	E
系	S
其	S
在	S
法	B
律	E
规	B
定	E
范	B
围	E
内	S
处	B
分	E
自	B
己	E
诉	B
讼	E
权	B
利	E
的	S
行	B
为	E
，	S
该	S
行	B
为	E
不	S
损	B
害	E
国	B
家	E
、	S
集	B
体	E
和	S
他	B
人	E
合	B
法	E
权	B
益	E
，	S
其	S
申	B
请	E
符	B
合	E
法	B
律	E
规	B
定	E
，	S
本	B
院	E
予	B
以	E
准	B
许	E
。	S
据	S
此	S
，	S
依	B
照	E
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
民	B
事	E
诉	B
讼	M
法	E
》	S
第	B
十	M
三	E
条	S
第	B
二	E
款	S
、	S
第	B
一	M
百	M
四	M
十	M
五	E
条	S
第	B
一	E
款	S
之	S
规	B
定	E
，	S
裁	B
定	E
如	B
下	E
：	S

准	B
许	E
原	B
告	E
曹	B
小	M
娟	E
撤	B
回	E
对	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
的	S
起	B
诉	E
。	S

案	B
件	E
受	B
理	M
费	E
减	B
半	E
收	B
取	E
人	B
民	M
币	E
9	B
3	M
7	M
5	E
元	S
，	S
由	S
原	B
告	E
曹	B
小	M
娟	E
负	B
担	E
。	S

审	B
判	M
长	E
陈	B
敏	E

人	B
民	E
陪	B
审	M
员	E
王	B
满	M
奎	E

人	B
民	E
陪	B
审	M
员	E
周	B
林	E

二	B
〇	M
一	M
五	M
年	E
九	B
月	E
十	B
六	M
日	E

书	B
记	M
员	E
李	B
媛	M
媛	E
，	S

成	B
都	E
高	B
新	E
技	B
术	E
产	B
业	E
开	B
发	M
区	E
人	B
民	E
法	B
院	E

民	B
事	E
判	B
决	M
书	E

（	S
2	B
0	M
1	M
5	E
）	S
高	B
新	E
民	B
初	E
字	S
第	B
2	M
2	M
0	M
3	E
号	S

原	B
告	E
曹	B
小	M
娟	E
，	S
女	S
，	S
1	B
9	M
8	M
0	M
年	E
5	B
月	E
1	B
9	M
日	E
出	B
生	E
，	S
住	S
成	B
都	E
高	B
新	M
区	E
。	S

委	B
托	E
代	B
理	M
人	E
严	B
荣	E
，	S
四	B
川	E
汇	B
韬	E
律	B
师	E
事	B
务	M
所	E
律	B
师	E
。	S
特	B
别	E
授	B
权	E
代	B
理	M
人	E
。	S

被	B
告	E
殷	B
惠	M
群	E
，	S
女	S
，	S
汉	B
族	E
，	S
1	B
9	M
7	M
0	M
年	E
6	B
月	E
2	B
7	M
日	E
出	B
生	E
，	S
住	S
成	B
都	M
市	E
锦	B
江	M
区	E
。	S

被	B
告	E
李	B
振	M
凯	E
，	S
男	S
，	S
汉	B
族	E
，	S
1	B
9	M
6	M
9	M
年	E
5	B
月	E
3	B
日	E
出	B
生	E
，	S
住	S
四	B
川	M
省	E
广	B
汉	M
市	E
。	S

原	B
告	E
曹	B
小	M
娟	E
诉	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
民	B
间	E
借	B
贷	E
纠	B
纷	E
一	B
案	E
。	S
本	B
院	E
于	S
2	B
0	M
1	M
5	M
年	E
3	B
月	E
2	B
7	M
日	E
立	B
案	E
受	B
理	E
，	S
依	B
法	E
适	B
用	E
简	B
易	E
程	B
序	E
，	S
由	S
本	B
院	E
代	B
理	E
审	B
判	M
员	E
陈	B
敏	E
独	B
任	E
审	B
判	E
。	S
后	S
因	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
下	B
落	E
不	B
明	E
，	S
本	B
院	E
依	B
法	E
适	B
用	E
普	B
通	E
程	B
序	E
，	S
由	S
代	B
理	E
审	B
判	M
员	E
陈	B
敏	E
担	B
任	E
审	B
判	M
长	E
，	S
与	S
人	B
民	E
陪	B
审	M
员	E
王	B
满	M
奎	E
、	S
周	B
林	E
组	B
成	E
合	B
议	M
庭	E
，	S
依	B
法	E
向	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
公	B
告	E
送	B
达	E
了	S
相	B
关	E
法	B
律	E
文	B
书	E
。	S
公	B
告	E
到	B
期	E
后	S
，	S
于	S
2	B
0	M
1	M
5	M
年	E
9	B
月	E
1	B
6	M
日	E
公	B
开	E
开	B
庭	E
进	B
行	E
了	S
审	B
理	E
。	S
原	B
告	E
曹	B
小	M
娟	E
及	S
委	B
托	E
代	B
理	M
人	E
严	B
荣	E
到	B
庭	E
参	B
加	E
诉	B
讼	E
，	S
被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
经	S
本	B
院	E
合	B
法	E
传	B
唤	E
，	S
无	S
正	B
当	E
理	B
由	E
未	S
到	B
庭	E
参	B
加	E
诉	B
讼	E
，	S
本	B
案	E
现	S
已	S
依	B
法	E
缺	B
席	E
审	B
理	E
终	B
结	E
。	S

原	B
告	E
曹	B
小	M
娟	E
诉	B
称	E
，	S
2	B
0	M
1	M
4	M
年	E
1	B
0	M
月	E
8	B
日	E
，	S
被	B
告	E
殷	B
惠	M
群	E
因	S
资	B
金	E
周	B
转	E
需	B
要	E
，	S
向	S
原	B
告	E
借	B
款	E
。	S
借	B
款	E
金	B
额	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
，	S
同	B
时	E
原	S
、	S
被	B
告	E
签	B
订	E
书	B
面	E
《	S
借	B
款	E
合	B
同	E
》	S
，	S
约	B
定	E
借	B
款	E
利	B
息	E
每	B
天	E
1	B
‰	E
计	B
算	E
。	S
逾	B
期	E
还	B
款	E
的	S
，	S
则	S
按	S
所	S
借	S
金	B
额	E
每	B
天	E
4	B
‰	E
向	S
出	B
借	M
人	E
支	B
付	E
违	B
约	M
金	E
。	S
同	B
时	E
，	S
债	B
务	M
人	E
还	S
需	S
承	B
担	E
因	B
此	E
造	B
成	E
乙	B
方	E
因	S
实	B
现	E
债	B
权	E
而	S
支	B
出	E
的	S
所	B
有	E
费	B
用	E
，	S
被	B
告	E
李	B
振	M
凯	E
作	B
为	E
担	B
保	M
人	E
在	S
合	B
同	E
上	S
签	B
字	E
。	S
合	B
同	E
签	B
订	E
后	S
，	S
原	B
告	E
如	B
约	E
支	B
付	E
上	B
述	E
借	B
款	E
，	S
但	S
全	B
部	E
借	B
款	E
到	B
期	E
后	S
，	S
被	B
告	E
未	S
能	S
偿	B
还	E
，	S
被	B
告	E
仅	S
支	B
付	E
利	B
息	E
4	B
2	M
0	M
0	M
0	E
元	S
，	S
经	S
原	B
告	E
多	B
次	E
催	B
收	E
未	B
果	E
，	S
故	S
提	B
起	E
诉	B
讼	E
，	S
请	B
求	E
法	B
院	E
判	B
令	E
：	S
一	S
、	S
被	B
告	E
向	S
原	B
告	E
偿	B
还	E
借	B
款	E
本	B
金	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
；	S
二	S
、	S
被	B
告	E
向	S
原	B
告	E
支	B
付	E
从	S
借	B
款	E
之	S
日	S
起	S
约	B
定	E
的	S
利	B
息	E
及	S
逾	B
期	E
违	B
约	M
金	E
，	S
暂	S
计	S
1	B
5	M
0	M
0	M
0	M
0	E
元	S
；	S
三	S
、	S
本	B
案	E
诉	B
讼	M
费	E
、	S
保	B
全	M
费	E
、	S
律	B
师	M
费	E
、	S
差	B
旅	M
费	E
、	S
等	S
实	B
现	E
债	B
权	E
的	S
所	B
有	E
费	B
用	E
由	S
被	B
告	E
承	B
担	E
；	S
四	S
、	S
两	S
被	B
告	E
对	S
该	S
笔	S
债	B
务	E
承	B
担	E
连	B
带	E
责	B
任	E
。	S

原	B
告	E
曹	B
小	M
娟	E
为	S
了	S
证	B
明	E
自	B
己	E
的	S
主	B
张	E
提	B
交	E
了	S
如	B
下	E
证	B
据	E
材	B
料	E
：	S

1	S
、	S
《	S
借	B
款	E
合	B
同	E
》	S
，	S
拟	S
证	B
明	E
原	S
、	S
被	B
告	E
对	S
借	B
款	E
金	B
额	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
、	S
借	B
款	E
时	B
间	E
、	S
相	B
应	E
的	S
资	B
金	E
占	B
用	M
费	E
、	S
违	B
约	E
责	B
任	E
进	B
行	E
了	S
约	B
定	E
及	S
被	B
告	E
李	B
振	M
凯	E
对	S
被	B
告	E
殷	B
惠	M
群	E
向	S
原	B
告	E
借	B
款	E
的	S
事	B
实	E
提	B
供	E
连	B
带	E
责	B
任	E
担	B
保	E
的	S
事	B
实	E
。	S

2	S
、	S
《	S
兴	B
业	E
银	B
行	E
网	B
上	E
转	B
账	E
受	B
理	M
单	E
》	S
，	S
拟	S
证	B
明	E
2	B
0	M
1	M
4	M
年	E
1	B
0	M
月	E
8	B
日	E
原	B
告	E
向	S
借	B
款	E
合	B
同	E
约	B
定	E
的	S
账	B
号	E
打	B
款	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
，	S
借	B
款	E
合	B
同	E
已	B
经	E
实	B
际	E
履	B
行	E
。	S

3	S
、	S
《	S
委	B
托	E
代	B
理	E
合	B
同	E
》	S
及	S
律	B
师	M
费	E
发	B
票	E
，	S
拟	S
证	B
明	E
原	B
告	E
为	S
实	B
现	E
债	B
权	E
所	S
支	B
付	E
的	S
律	B
师	M
费	E
1	B
0	M
0	M
0	E
元	S
。	S

被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
未	S
到	B
庭	E
参	B
加	E
诉	B
讼	E
，	S
亦	S
未	S
提	B
供	E
书	B
面	E
答	B
辩	E
意	B
见	E
及	S
证	B
据	E
材	B
料	E
。	S

经	S
审	B
理	E
查	B
明	E
，	S
2	B
0	M
1	M
4	M
年	E
1	B
0	M
月	E
8	B
日	E
，	S
原	B
告	E
曹	B
小	M
娟	E
作	B
为	E
出	B
借	M
人	E
、	S
被	B
告	E
殷	B
惠	M
群	E
作	B
为	E
借	B
款	M
人	E
、	S
案	B
外	M
人	E
四	B
川	E
同	B
和	E
鼎	B
盛	E
投	B
资	E
有	B
限	E
公	B
司	E
作	B
为	E
担	B
保	M
人	E
签	B
订	E
了	S
一	S
份	S
《	S
借	B
款	E
合	B
同	E
》	S
，	S
约	B
定	E
借	B
款	M
人	E
殷	B
惠	M
群	E
向	S
出	B
借	M
人	E
曹	B
小	M
娟	E
借	B
款	E
人	B
民	M
币	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
，	S
借	B
款	E
期	B
限	E
为	S
3	B
0	E
天	S
即	S
2	B
0	M
1	M
4	E
年	S
1	B
0	M
月	E
8	B
日	E
至	S
2	B
0	M
1	M
4	E
年	S
1	B
1	M
月	E
6	B
日	E
止	S
，	S
资	B
金	E
占	B
用	M
费	E
每	B
日	E
按	S
本	B
金	E
的	S
1	B
‰	E
计	B
算	E
（	S
其	B
中	E
0	B
.	M
6	M
‰	E
为	S
资	B
金	E
借	B
用	E
利	B
息	E
，	S
0	B
.	M
4	M
‰	E
为	S
资	B
金	E
占	B
用	E
服	B
务	M
费	E
）	S
，	S
按	B
月	E
付	S
资	B
金	E
占	B
用	M
费	E
，	S
到	B
期	E
偿	B
还	E
本	B
金	E
、	S
资	B
金	E
占	B
用	M
费	E
。	S
借	B
款	E
期	B
限	E
以	S
被	B
告	E
殷	B
惠	M
群	E
收	B
到	E
款	B
项	E
之	S
日	S
计	B
算	E
。	S
原	B
告	E
曹	B
小	M
娟	E
将	S
借	B
款	E
款	B
项	E
转	B
入	E
被	B
告	E
账	B
户	E
殷	B
惠	M
群	E
指	B
定	E
账	B
户	E
为	S
准	S
。	S
若	S
借	B
款	M
人	E
逾	B
期	E
偿	B
还	E
须	S
按	S
所	S
借	S
金	B
额	E
每	B
天	E
4	B
‰	E
向	S
出	S
借	B
款	M
人	E
支	B
付	E
违	B
约	M
金	E
，	S
由	B
此	E
所	S
产	B
生	E
的	S
实	B
现	E
债	B
务	E
的	S
费	B
用	E
由	S
被	B
告	E
承	B
担	E
。	S
被	B
告	E
殷	B
惠	M
群	E
未	S
收	B
到	E
借	B
款	E
有	B
权	E
解	B
除	E
合	B
同	E
，	S
被	B
告	E
违	B
反	E
合	B
同	E
约	B
定	E
，	S
原	B
告	E
有	B
权	E
解	B
除	E
合	B
同	E
，	S
也	S
可	B
以	E
协	B
商	E
解	B
除	E
。	S
案	B
外	M
人	E
四	B
川	E
同	B
和	E
鼎	B
盛	E
投	B
资	E
有	B
限	E
公	B
司	E
为	S
原	S
、	S
被	B
告	E
之	B
间	E
的	S
借	B
款	E
提	B
供	E
连	B
带	E
担	B
保	E
，	S
担	B
保	E
范	B
围	E
包	B
括	E
本	B
金	E
、	S
资	B
金	E
占	B
用	M
费	E
和	S
实	B
现	E
债	B
权	E
所	S
产	B
生	E
的	S
费	B
用	E
。	S
若	S
借	B
款	M
人	E
殷	B
惠	M
群	E
未	S
按	B
期	E
还	B
款	E
，	S
案	B
外	M
人	E
四	B
川	E
同	B
和	E
鼎	B
盛	E
投	B
资	E
有	B
限	E
公	B
司	E
应	S
在	S
收	B
到	E
债	B
权	M
人	E
发	B
出	E
的	S
书	B
面	E
通	B
知	E
后	S
3	S
个	S
工	B
作	M
日	E
将	S
款	B
项	E
划	S
至	S
借	B
款	M
人	E
账	B
户	E
（	S
指	B
定	E
账	B
户	E
）	S
。	S
原	B
告	E
曹	B
小	M
娟	E
、	S
被	B
告	E
殷	B
惠	M
群	E
均	S
签	B
名	E
并	S
捺	S
指	B
纹	E
，	S
案	B
外	M
人	E
四	B
川	E
同	B
和	E
鼎	B
盛	E
投	B
资	E
有	B
限	E
公	B
司	E
加	B
盖	E
公	B
章	E
。	S
该	S
份	S
合	B
同	E
尾	B
部	E
载	B
有	E
“	S
本	S
借	B
款	E
合	B
同	E
自	S
2	B
0	M
1	M
4	M
年	E
1	B
1	M
月	E
6	B
日	E
起	S
增	B
加	E
担	B
保	M
人	E
：	S
李	B
振	M
凯	E
（	S
）	S
，	S
对	S
曹	B
小	M
娟	E
此	S
笔	S
借	B
款	E
承	B
担	E
无	B
限	E
连	B
带	E
责	B
任	E
。	S
担	B
保	M
人	E
（	S
签	B
字	E
）	S
：	S
李	B
振	M
凯	E
。	S
2	B
0	M
1	M
4	E
、	S
1	B
1	E
、	S
6	B
日	E
”	S
。	S
上	B
述	E
协	B
议	E
签	B
订	E
后	S
，	S
原	B
告	E
曹	B
小	M
娟	E
于	S
2	B
0	M
1	M
4	M
年	E
1	B
0	M
月	E
8	B
日	E
通	B
过	E
兴	B
业	E
银	B
行	E
网	B
上	E
转	B
账	E
向	S
被	B
告	E
殷	B
惠	M
群	E
支	B
付	E
借	B
款	E
本	B
金	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
，	S
借	B
款	E
到	B
期	E
，	S
被	B
告	E
殷	B
惠	M
群	E
未	S
向	S
原	B
告	E
曹	B
小	M
娟	E
归	B
还	E
借	B
款	E
本	B
息	E
，	S
被	B
告	E
李	B
振	M
凯	E
以	B
及	E
案	B
外	M
人	E
四	B
川	E
同	B
和	E
鼎	B
盛	E
投	B
资	E
有	B
限	E
公	B
司	E
也	S
未	S
向	S
原	B
告	E
归	B
还	E
借	B
款	E
本	B
金	E
和	S
资	B
金	E
利	B
息	E
。	S

另	S
查	B
明	E
，	S
原	B
告	E
曹	B
小	M
娟	E
庭	B
审	E
中	S
，	S
自	B
述	E
称	S
，	S
被	B
告	E
殷	B
惠	M
群	E
在	S
借	B
款	E
期	B
限	E
内	S
支	B
付	E
3	B
0	E
天	S
利	B
息	E
3	B
9	M
0	M
0	M
0	E
元	S
。	S
之	B
后	E
再	S
未	S
支	B
付	E
过	S
逾	B
期	E
付	B
款	E
的	S
利	B
息	E
、	S
本	B
金	E
等	S
。	S

上	B
述	E
事	B
实	E
，	S
有	S
原	B
告	E
提	B
供	E
的	S
《	S
借	B
款	E
合	B
同	E
》	S
、	S
《	S
兴	B
业	E
银	B
行	E
网	B
上	E
转	B
账	E
受	B
理	M
单	E
》	S
以	B
及	E
当	B
事	M
人	E
陈	B
述	E
等	S
材	B
料	E
在	B
案	E
佐	B
证	E
。	S

本	B
院	E
认	B
为	E
，	S
原	B
告	E
曹	B
小	M
娟	E
与	S
被	B
告	E
殷	B
惠	M
群	E
、	S
案	B
外	M
人	E
四	B
川	E
同	B
和	E
鼎	B
盛	E
投	B
资	E
有	B
限	E
公	B
司	E
以	B
及	E
被	B
告	E
李	B
振	M
凯	E
签	B
订	E
的	S
《	S
借	B
款	E
合	B
同	E
》	S
系	S
各	B
方	E
当	B
事	M
人	E
真	B
实	E
意	B
思	E
表	B
示	E
，	S
内	B
容	E
不	S
违	B
反	E
法	B
律	E
、	S
行	B
政	E
法	B
规	E
强	B
制	M
性	E
规	B
定	E
，	S
应	S
为	S
合	B
法	E
有	B
效	E
，	S
对	S
各	B
方	E
当	B
事	M
人	E
均	S
具	B
有	E
约	B
束	M
力	E
。	S
上	B
述	E
合	B
同	E
签	B
订	E
后	S
，	S
原	B
告	E
曹	B
小	M
娟	E
按	B
约	E
向	S
被	B
告	E
殷	B
惠	M
群	E
提	B
供	E
了	S
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
借	B
款	E
，	S
被	B
告	E
殷	B
惠	M
群	E
未	S
按	B
约	E
还	B
本	E
，	S
其	S
行	B
为	E
已	B
经	E
构	B
成	E
违	B
约	E
，	S
应	S
承	B
担	E
逾	B
期	E
还	B
款	E
的	S
违	B
约	E
责	B
任	E
。	S
故	S
对	S
原	B
告	E
曹	B
小	M
娟	E
要	B
求	E
被	B
告	E
殷	B
惠	M
群	E
归	B
还	E
借	B
款	E
本	B
金	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
的	S
主	B
张	E
，	S
本	B
院	E
予	B
以	E
支	B
持	E
。	S

关	B
于	E
逾	B
期	E
付	B
款	E
违	B
约	M
金	E
问	B
题	E
，	S
因	S
原	S
、	S
被	B
告	E
双	B
方	E
在	S
合	B
同	E
中	S
对	S
利	B
息	E
及	S
资	B
金	E
占	B
用	M
费	E
标	B
准	E
及	S
计	B
算	E
进	B
行	E
了	S
约	B
定	E
，	S
且	S
原	B
告	E
主	B
张	E
固	B
定	E
逾	B
期	E
付	B
款	E
利	B
息	E
1	B
5	M
0	M
0	M
0	M
0	E
元	S
的	S
理	B
由	E
成	B
立	E
，	S
对	S
原	B
告	E
的	S
该	S
项	S
诉	B
讼	E
请	B
求	E
，	S
本	B
院	E
予	B
以	E
支	B
持	E
。	S

关	B
于	E
律	B
师	E
费	B
用	E
的	S
请	B
求	E
，	S
因	S
双	B
方	E
签	B
订	E
的	S
上	B
述	E
协	B
议	E
中	S
就	S
违	B
约	E
后	S
所	S
产	B
生	E
的	S
实	B
现	E
债	B
权	E
所	S
产	B
生	E
的	S
费	B
用	E
有	S
明	B
确	E
的	S
承	B
担	E
约	B
定	E
，	S
且	S
提	B
供	E
了	S
因	S
本	B
次	E
诉	B
讼	E
委	B
托	E
律	B
师	E
的	S
《	S
委	B
托	E
代	B
理	E
合	B
同	E
》	S
以	B
及	E
律	B
师	E
费	B
用	E
票	B
据	E
1	B
0	M
0	M
0	E
元	S
等	S
证	B
据	E
，	S
也	S
不	S
违	B
背	E
相	B
关	E
法	B
律	E
规	B
定	E
，	S
本	B
院	E
予	B
以	E
准	B
许	E
。	S

关	B
于	E
被	B
告	E
李	B
凯	M
振	E
是	B
否	E
承	B
担	E
连	B
带	E
保	B
证	E
责	B
任	E
问	B
题	E
，	S
根	B
据	E
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
担	B
保	M
法	E
》	S
第	B
十	M
八	E
条	S
“	S
当	B
事	M
人	E
在	S
保	B
证	E
合	B
同	E
中	S
约	B
定	E
保	B
证	M
人	E
与	S
债	B
务	M
人	E
对	S
债	B
务	E
承	B
担	E
连	B
带	E
责	B
任	E
的	S
，	S
为	S
连	B
带	E
责	B
任	E
保	B
证	E
。	S
连	B
带	E
责	B
任	E
保	B
证	E
债	B
务	M
人	E
在	S
主	B
合	M
同	E
规	B
定	E
的	S
债	B
务	E
履	B
行	M
期	E
届	B
满	E
没	B
有	E
履	B
行	E
债	B
务	E
的	S
，	S
债	B
权	M
人	E
可	B
以	E
要	B
求	E
债	B
务	M
人	E
履	B
行	E
债	B
务	E
，	S
也	S
可	B
以	E
要	B
求	E
保	B
证	M
人	E
在	S
其	S
保	B
证	E
范	B
围	E
内	S
承	B
担	E
保	B
证	E
责	B
任	E
。	S
”	S
之	S
规	B
定	E
，	S
本	B
案	E
《	S
借	B
款	E
合	B
同	E
》	S
中	S
，	S
李	B
振	M
凯	E
作	B
为	E
担	B
保	M
人	E
并	S
签	B
名	E
，	S
并	S
约	B
定	E
连	B
带	E
担	B
保	E
方	B
式	E
。	S
同	B
时	E
根	B
据	E
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
担	B
保	M
法	E
》	S
第	B
二	M
十	M
一	E
条	S
第	B
二	E
款	S
“	S
当	B
事	M
人	E
对	S
保	B
证	E
担	B
保	E
的	S
范	B
围	E
没	B
有	E
约	B
定	E
或	B
者	E
约	B
定	E
不	S
明	B
确	E
的	S
，	S
保	B
证	M
人	E
应	B
当	E
对	S
全	B
部	E
债	B
务	E
承	B
担	E
连	B
带	E
责	B
任	E
”	S
的	S
规	B
定	E
，	S
现	S
原	B
告	E
曹	B
小	M
娟	E
要	B
求	E
被	B
告	E
李	B
振	M
凯	E
对	S
该	S
笔	S
债	B
务	E
承	B
担	E
连	B
带	E
责	B
任	E
的	S
诉	B
讼	E
请	B
求	E
，	S
符	B
合	E
法	B
律	E
规	B
定	E
，	S
本	B
院	E
予	B
以	E
支	B
持	E
。	S

被	B
告	E
殷	B
惠	M
群	E
、	S
李	B
振	M
凯	E
经	S
本	B
院	E
公	B
告	E
传	B
票	E
传	B
唤	E
，	S
无	S
正	B
当	E
理	B
由	E
拒	S
不	S
到	B
庭	E
，	S
系	S
其	S
放	B
弃	E
相	B
应	E
的	S
诉	B
讼	E
权	B
利	E
，	S
因	B
此	E
产	B
生	E
的	S
法	B
律	E
后	B
果	E
由	S
其	S
自	B
行	E
承	B
担	E
。	S

据	S
此	S
，	S
依	B
照	E
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
合	B
同	M
法	E
》	S
第	B
四	M
十	M
四	E
条	S
第	B
一	E
款	S
、	S
第	B
六	M
十	E
条	S
第	B
一	E
款	S
、	S
第	B
一	M
百	M
九	M
十	M
六	E
条	S
、	S
第	B
一	M
百	M
九	M
十	M
八	E
条	S
、	S
第	B
二	M
百	M
零	M
六	E
条	S
、	S
第	B
二	M
百	M
零	M
七	E
条	S
，	S
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
担	B
保	M
法	E
》	S
第	B
十	M
八	E
条	S
、	S
第	B
二	M
十	M
一	E
条	S
，	S
《	S
中	B
华	E
人	B
民	E
共	B
和	M
国	E
民	B
事	E
诉	B
讼	M
法	E
》	S
第	B
六	M
十	M
四	E
条	S
第	B
一	E
款	S
、	S
第	B
一	M
百	M
四	M
十	M
四	E
条	S
，	S
《	S
最	B
高	E
人	B
民	E
法	B
院	E
关	B
于	E
民	B
事	E
诉	B
讼	E
证	B
据	E
的	S
若	B
干	E
规	B
定	E
》	S
第	B
二	E
条	S
之	S
规	B
定	E
，	S
判	B
决	E
如	B
下	E
：	S

一	S
、	S
被	B
告	E
殷	B
惠	M
群	E
于	S
本	S
判	B
决	E
生	B
效	E
之	S
日	S
起	S
十	S
日	S
内	S
向	S
原	B
告	E
曹	B
小	M
娟	E
归	B
还	E
借	B
款	E
本	B
金	E
人	B
民	M
币	E
1	B
3	M
0	M
0	M
0	M
0	M
0	E
元	S
以	B
及	E
利	B
息	E
1	B
5	M
0	M
0	M
0	M
0	E
元	S
；	S

二	S
、	S
被	B
告	E
殷	B
惠	M
群	E
在	S
支	B
付	E
上	B
述	E
款	B
项	E
的	S
同	B
时	E
，	S
向	S
原	B
告	E
曹	B
小	M
娟	E
支	B
付	E
律	B
师	E
代	B
理	M
费	E
人	B
民	M
币	E
1	B
0	M
0	M
0	E
元	S
。	S

二	S
、	S
被	B
告	E
李	B
振	M
凯	E
对	S
上	B
述	E
债	B
务	E
承	B
担	E
连	B
带	E
清	B
偿	E
责	B
任	E
。	S
被	B
告	E
李	B
振	M
凯	E
承	B
担	E
保	B
证	E
责	B
任	E
后	S
，	S
可	S
向	S
被	B
告	E
殷	B
惠	M
群	E
进	B
行	E
